   -2.2508031713E+00   -2.2489953001E+00   -2.2471903308E+00   -2.2453882563E+00
   -2.2435890698E+00   -2.2417927642E+00   -2.2399993327E+00   -2.2382087684E+00
   -2.2364210644E+00   -2.2346362139E+00   -2.2328542100E+00   -2.2310750459E+00
   -2.2292987149E+00   -2.2275252102E+00   -2.2257545250E+00   -2.2239866526E+00
   -2.2222215864E+00   -2.2204593197E+00   -2.2186998457E+00   -2.2169431579E+00
   -2.2151892497E+00   -2.2134381144E+00   -2.2116897455E+00   -2.2099441365E+00
   -2.2082012807E+00   -2.2064611718E+00   -2.2047238032E+00   -2.2029891684E+00
   -2.2012572611E+00   -2.1995280747E+00   -2.1978016028E+00   -2.1960778392E+00
   -2.1943567773E+00   -2.1926384110E+00   -2.1909227337E+00   -2.1892097393E+00
   -2.1874994215E+00   -2.1857917739E+00   -2.1840867903E+00   -2.1823844645E+00
   -2.1806847903E+00   -2.1789877615E+00   -2.1772933720E+00   -2.1756016155E+00
   -2.1739124859E+00   -2.1722259772E+00   -2.1705420832E+00   -2.1688607978E+00
   -2.1671821151E+00   -2.1655060289E+00   -2.1638325332E+00   -2.1621616221E+00
   -2.1604932895E+00   -2.1588275296E+00   -2.1571643362E+00   -2.1555037036E+00
   -2.1538456258E+00   -2.1521900970E+00   -2.1505371111E+00   -2.1488866625E+00
   -2.1472387452E+00   -2.1455933534E+00   -2.1439504814E+00   -2.1423101233E+00
   -2.1406722734E+00   -2.1390369260E+00   -2.1374040752E+00   -2.1357737154E+00
   -2.1341458410E+00   -2.1325204461E+00   -2.1308975252E+00   -2.1292770726E+00
   -2.1276590827E+00   -2.1260435499E+00   -2.1244304685E+00   -2.1228198331E+00
   -2.1212116380E+00   -2.1196058777E+00   -2.1180025467E+00   -2.1164016395E+00
   -2.1148031505E+00   -2.1132070744E+00   -2.1116134055E+00   -2.1100221386E+00
   -2.1084332682E+00   -2.1068467889E+00   -2.1052626952E+00   -2.1036809818E+00
   -2.1021016433E+00   -2.1005246745E+00   -2.0989500699E+00   -2.0973778243E+00
   -2.0958079323E+00   -2.0942403886E+00   -2.0926751881E+00   -2.0911123255E+00
   -2.0895517954E+00   -2.0879935928E+00   -2.0864377124E+00   -2.0848841490E+00
   -2.0833328974E+00   -2.0817839525E+00   -2.0802373092E+00   -2.0786929623E+00
   -2.0771509067E+00   -2.0756111373E+00   -2.0740736490E+00   -2.0725384368E+00
   -2.0710054956E+00   -2.0694748204E+00   -2.0679464062E+00   -2.0664202479E+00
   -2.0648963406E+00   -2.0633746793E+00   -2.0618552590E+00   -2.0603380747E+00
   -2.0588231216E+00   -2.0573103948E+00   -2.0557998893E+00   -2.0542916002E+00
   -2.0527855227E+00   -2.0512816518E+00   -2.0497799828E+00   -2.0482805109E+00
   -2.0467832311E+00   -2.0452881388E+00   -2.0437952291E+00   -2.0423044972E+00
   -2.0408159383E+00   -2.0393295478E+00   -2.0378453209E+00   -2.0363632529E+00
   -2.0348833390E+00   -2.0334055745E+00   -2.0319299549E+00   -2.0304564754E+00
   -2.0289851314E+00   -2.0275159182E+00   -2.0260488312E+00   -2.0245838658E+00
   -2.0231210174E+00   -2.0216602814E+00   -2.0202016533E+00   -2.0187451284E+00
   -2.0172907023E+00   -2.0158383703E+00   -2.0143881281E+00   -2.0129399710E+00
   -2.0114938946E+00   -2.0100498944E+00   -2.0086079659E+00   -2.0071681047E+00
   -2.0057303064E+00   -2.0042945664E+00   -2.0028608804E+00   -2.0014292441E+00
   -1.9999996529E+00   -1.9985721025E+00   -1.9971465885E+00   -1.9957231067E+00
   -1.9943016525E+00   -1.9928822219E+00   -1.9914648103E+00   -1.9900494135E+00
   -1.9886360272E+00   -1.9872246471E+00   -1.9858152690E+00   -1.9844078885E+00
   -1.9830025016E+00   -1.9815991038E+00   -1.9801976911E+00   -1.9787982591E+00
   -1.9774008037E+00   -1.9760053208E+00   -1.9746118060E+00   -1.9732202554E+00
   -1.9718306647E+00   -1.9704430297E+00   -1.9690573465E+00   -1.9676736107E+00
   -1.9662918185E+00   -1.9649119655E+00   -1.9635340479E+00   -1.9621580614E+00
   -1.9607840021E+00   -1.9594118660E+00   -1.9580416488E+00   -1.9566733467E+00
   -1.9553069557E+00   -1.9539424717E+00   -1.9525798907E+00   -1.9512192088E+00
   -1.9498604219E+00   -1.9485035263E+00   -1.9471485178E+00   -1.9457953926E+00
   -1.9444441467E+00   -1.9430947762E+00   -1.9417472773E+00   -1.9404016460E+00
   -1.9390578784E+00   -1.9377159707E+00   -1.9363759191E+00   -1.9350377196E+00
   -1.9337013685E+00   -1.9323668618E+00   -1.9310341959E+00   -1.9297033668E+00
   -1.9283743709E+00   -1.9270472043E+00   -1.9257218632E+00   -1.9243983438E+00
   -1.9230766425E+00   -1.9217567555E+00   -1.9204386790E+00   -1.9191224093E+00
   -1.9178079427E+00   -1.9164952755E+00   -1.9151844041E+00   -1.9138753247E+00
   -1.9125680336E+00   -1.9112625272E+00   -1.9099588019E+00   -1.9086568539E+00
   -1.9073566797E+00   -1.9060582757E+00   -1.9047616382E+00   -1.9034667637E+00
   -1.9021736484E+00   -1.9008822890E+00   -1.8995926817E+00   -1.8983048230E+00
   -1.8970187094E+00   -1.8957343373E+00   -1.8944517032E+00   -1.8931708036E+00
   -1.8918916348E+00   -1.8906141936E+00   -1.8893384762E+00   -1.8880644794E+00
   -1.8867921995E+00   -1.8855216331E+00   -1.8842527767E+00   -1.8829856270E+00
   -1.8817201804E+00   -1.8804564335E+00   -1.8791943829E+00   -1.8779340252E+00
   -1.8766753570E+00   -1.8754183749E+00   -1.8741630755E+00   -1.8729094554E+00
   -1.8716575113E+00   -1.8704072398E+00   -1.8691586375E+00   -1.8679117011E+00
   -1.8666664274E+00   -1.8654228128E+00   -1.8641808543E+00   -1.8629405483E+00
   -1.8617018917E+00   -1.8604648812E+00   -1.8592295134E+00   -1.8579957851E+00
   -1.8567636931E+00   -1.8555332341E+00   -1.8543044048E+00   -1.8530772020E+00
   -1.8518516225E+00   -1.8506276630E+00   -1.8494053204E+00   -1.8481845915E+00
   -1.8469654730E+00   -1.8457479618E+00   -1.8445320547E+00   -1.8433177485E+00
   -1.8421050401E+00   -1.8408939263E+00   -1.8396844040E+00   -1.8384764700E+00
   -1.8372701212E+00   -1.8360653546E+00   -1.8348621669E+00   -1.8336605551E+00
   -1.8324605160E+00   -1.8312620467E+00   -1.8300651440E+00   -1.8288698049E+00
   -1.8276760263E+00   -1.8264838051E+00   -1.8252931382E+00   -1.8241040228E+00
   -1.8229164556E+00   -1.8217304338E+00   -1.8205459543E+00   -1.8193630140E+00
   -1.8181816100E+00   -1.8170017394E+00   -1.8158233990E+00   -1.8146465860E+00
   -1.8134712973E+00   -1.8122975300E+00   -1.8111252812E+00   -1.8099545479E+00
   -1.8087853272E+00   -1.8076176161E+00   -1.8064514118E+00   -1.8052867112E+00
   -1.8041235116E+00   -1.8029618099E+00   -1.8018016034E+00   -1.8006428891E+00
   -1.7994856641E+00   -1.7983299256E+00   -1.7971756708E+00   -1.7960228967E+00
   -1.7948716005E+00   -1.7937217793E+00   -1.7925734305E+00   -1.7914265510E+00
   -1.7902811381E+00   -1.7891371890E+00   -1.7879947009E+00   -1.7868536710E+00
   -1.7857140965E+00   -1.7845759746E+00   -1.7834393025E+00   -1.7823040775E+00
   -1.7811702968E+00   -1.7800379576E+00   -1.7789070573E+00   -1.7777775930E+00
   -1.7766495620E+00   -1.7755229616E+00   -1.7743977892E+00   -1.7732740418E+00
   -1.7721517170E+00   -1.7710308119E+00   -1.7699113239E+00   -1.7687932503E+00
   -1.7676765883E+00   -1.7665613355E+00   -1.7654474889E+00   -1.7643350461E+00
   -1.7632240044E+00   -1.7621143611E+00   -1.7610061135E+00   -1.7598992591E+00
   -1.7587937952E+00   -1.7576897192E+00   -1.7565870285E+00   -1.7554857205E+00
   -1.7543857926E+00   -1.7532872422E+00   -1.7521900666E+00   -1.7510942634E+00
   -1.7499998300E+00   -1.7489067637E+00   -1.7478150620E+00   -1.7467247225E+00
   -1.7456357424E+00   -1.7445481193E+00   -1.7434618507E+00   -1.7423769340E+00
   -1.7412933667E+00   -1.7402111463E+00   -1.7391302703E+00   -1.7380507361E+00
   -1.7369725413E+00   -1.7358956833E+00   -1.7348201598E+00   -1.7337459682E+00
   -1.7326731060E+00   -1.7316015708E+00   -1.7305313601E+00   -1.7294624715E+00
   -1.7283949025E+00   -1.7273286507E+00   -1.7262637136E+00   -1.7252000888E+00
   -1.7241377739E+00   -1.7230767664E+00   -1.7220170640E+00   -1.7209586643E+00
   -1.7199015648E+00   -1.7188457631E+00   -1.7177912569E+00   -1.7167380438E+00
   -1.7156861214E+00   -1.7146354873E+00   -1.7135861392E+00   -1.7125380747E+00
   -1.7114912914E+00   -1.7104457871E+00   -1.7094015593E+00   -1.7083586057E+00
   -1.7073169240E+00   -1.7062765119E+00   -1.7052373670E+00   -1.7041994871E+00
   -1.7031628698E+00   -1.7021275128E+00   -1.7010934138E+00   -1.7000605706E+00
   -1.6990289809E+00   -1.6979986422E+00   -1.6969695525E+00   -1.6959417095E+00
   -1.6949151107E+00   -1.6938897541E+00   -1.6928656374E+00   -1.6918427582E+00
   -1.6908211144E+00   -1.6898007037E+00   -1.6887815239E+00   -1.6877635728E+00
   -1.6867468481E+00   -1.6857313477E+00   -1.6847170692E+00   -1.6837040106E+00
   -1.6826921696E+00   -1.6816815441E+00   -1.6806721317E+00   -1.6796639304E+00
   -1.6786569380E+00   -1.6776511523E+00   -1.6766465711E+00   -1.6756431923E+00
   -1.6746410138E+00   -1.6736400332E+00   -1.6726402486E+00   -1.6716416578E+00
   -1.6706442585E+00   -1.6696480488E+00   -1.6686530265E+00   -1.6676591894E+00
   -1.6666665355E+00   -1.6656750626E+00   -1.6646847686E+00   -1.6636956514E+00
   -1.6627077090E+00   -1.6617209391E+00   -1.6607353399E+00   -1.6597509091E+00
   -1.6587676446E+00   -1.6577855445E+00   -1.6568046067E+00   -1.6558248290E+00
   -1.6548462094E+00   -1.6538687460E+00   -1.6528924365E+00   -1.6519172791E+00
   -1.6509432715E+00   -1.6499704120E+00   -1.6489986983E+00   -1.6480281284E+00
   -1.6470587004E+00   -1.6460904123E+00   -1.6451232619E+00   -1.6441572474E+00
   -1.6431923667E+00   -1.6422286178E+00   -1.6412659988E+00   -1.6403045076E+00
   -1.6393441423E+00   -1.6383849008E+00   -1.6374267813E+00   -1.6364697817E+00
   -1.6355139002E+00   -1.6345591346E+00   -1.6336054831E+00   -1.6326529438E+00
   -1.6317015147E+00   -1.6307511937E+00   -1.6298019791E+00   -1.6288538689E+00
   -1.6279068612E+00   -1.6269609539E+00   -1.6260161453E+00   -1.6250724334E+00
   -1.6241298163E+00   -1.6231882920E+00   -1.6222478588E+00   -1.6213085146E+00
   -1.6203702577E+00   -1.6194330860E+00   -1.6184969978E+00   -1.6175619912E+00
   -1.6166280642E+00   -1.6156952151E+00   -1.6147634419E+00   -1.6138327428E+00
   -1.6129031159E+00   -1.6119745594E+00   -1.6110470714E+00   -1.6101206502E+00
   -1.6091952937E+00   -1.6082710003E+00   -1.6073477681E+00   -1.6064255953E+00
   -1.6055044799E+00   -1.6045844203E+00   -1.6036654146E+00   -1.6027474610E+00
   -1.6018305577E+00   -1.6009147029E+00   -1.5999998948E+00   -1.5990861315E+00
   -1.5981734114E+00   -1.5972617326E+00   -1.5963510933E+00   -1.5954414918E+00
   -1.5945329263E+00   -1.5936253950E+00   -1.5927188962E+00   -1.5918134281E+00
   -1.5909089889E+00   -1.5900055769E+00   -1.5891031903E+00   -1.5882018275E+00
